1789229227257	play_begin	/sdcard/Android/data/dev.agenttranslator/files/air/pt	82	1	3000	-20.0	15/15
1789229227307	play	tat_1035724.wav	2209.0	-20.0	-6.7	16000
1789229232783	play	tat_1061222.wav	1578.9	-20.0	11.5	16000
1789229237570	play	tat_1063144.wav	2275.6	-20.0	13.4	16000
1789229243051	play	tat_1063173.wav	2136.3	-20.0	13.7	16000
1789229248422	play	tat_1063245.wav	1996.9	-20.0	14.4	16000
1789229253644	play	tat_1063513.wav	4272.5	-20.0	11.6	16000
1789229261141	play	tat_1102494.wav	2220.1	-20.0	-0.3	16000
1789229266615	play	tat_1111735.wav	1718.3	-20.0	14.0	16000
1789229271558	play	tat_1112641.wav	2150.1	-20.0	-2.3	16000
1789229276944	play	tat_1113220.wav	2298.8	-20.0	16.7	16000
1789229282473	play	tat_1114087.wav	1695.1	-20.0	16.2	16000
1789229287404	play	tat_1146068.wav	1906.9	-20.0	-2.9	16000
1789229292525	play	tat_1172131.wav	2477.8	-20.0	-7.3	16000
1789229298250	play	tat_1179406.wav	2209.0	-20.0	-8.6	16000
1789229303697	play	tat_1323002.wav	2319.9	-20.0	8.2	16000
1789229309254	play	tat_1325544.wav	1959.2	-20.0	0.5	16000
1789229314448	play	tat_1377214.wav	1959.2	-20.0	-3.8	16000
1789229319645	play	tat_1377974.wav	2873.5	-20.0	-3.9	16000
1789229325761	play	tat_1378279.wav	1854.7	-20.0	0.3	16000
1789229330862	play	tat_1403886.wav	2030.1	-20.0	8.6	16000
1789229336144	play	tat_1475216.wav	2600.6	-20.0	-3.3	16000
1789229342001	play	tat_1512318.wav	3829.9	-20.0	-0.2	16000
1789229349057	play	tat_182184.wav	1619.6	-20.0	-5.6	16000
1789229353887	play	tat_2091856.wav	2106.3	-20.0	-4.4	16000
1789229359226	play	tat_2440707.wav	2136.3	-20.0	-2.4	16000
1789229364612	play	tat_2456371.wav	2972.2	-20.0	-2.6	16000
1789229370828	play	tat_2457867.wav	1827.6	-20.0	-4.5	16000
1789229375901	play	tat_2605491.wav	2209.0	-20.0	-4.4	16000
1789229381353	play	tat_2605494.wav	2477.8	-20.0	-3.8	16000
1789229387080	play	tat_2605538.wav	2403.3	-21.2	0.9	16000
1789229392736	play	tat_2605548.wav	2925.8	-21.9	1.0	16000
1789229398901	play	tat_2605557.wav	2115.9	-24.9	0.8	16000
1789229404244	play	tat_2605569.wav	1854.7	-20.0	-1.6	16000
1789229409330	play	tat_2605659.wav	2011.4	-20.0	0.1	16000
1789229414570	play	tat_2605771.wav	1724.1	-20.0	-0.0	16000
1789229419530	play	tat_2605785.wav	2168.2	-20.0	-0.5	16000
1789229424928	play	tat_2605840.wav	2063.7	-20.7	0.8	16000
1789229430230	play	tat_2652877.wav	2756.4	-20.0	-3.5	16000
1789229436222	play	tat_2653594.wav	2403.3	-20.8	1.0	16000
1789229441857	play	tat_2655068.wav	1906.9	-20.0	0.1	16000
1789229447006	play	tat_2668473.wav	2507.8	-20.0	-4.8	16000
1789229452771	play	tat_2699854.wav	2168.2	-20.0	-1.6	16000
1789229458182	play	tat_2699911.wav	2168.2	-21.9	0.8	16000
1789229463598	play	tat_2699935.wav	2220.4	-20.0	0.8	16000
